type,name,geometry
IfcOpeningElement,32_DO_WB_Houten kozijn:Door_950x2400:33192872:1,"MULTIPOLYGON (((23.901191 55.552516, 23.901191 55.452516, 22.951191 55.452516, 22.951191 55.552516, 23.901191 55.552516)))"
IfcOpeningElement,32_DO_WB_Houten kozijn:Door_950x2400:33192956:1,"MULTIPOLYGON (((24.851191 55.552516, 24.851191 55.452516, 23.901191 55.452516, 23.901191 55.552516, 24.851191 55.552516)))"
IfcOpeningElement,32_DO_WB_Houten deur_beton:Door_1018x2592_B30_trappenhuis:32268428:1,"MULTIPOLYGON (((39.391191 55.977516, 39.391191 55.827516, 38.381191 55.827516, 38.381191 55.977516, 39.391191 55.977516)))"
IfcOpeningElement,32_DO_WB_Houten deur_dubbel_metalstud:1554x2392_B60:31631445:1,"MULTIPOLYGON (((36.636191 52.768211, 36.736191 52.768211, 36.736191 51.256211, 36.636191 51.256211, 36.636191 52.768211)))"
IfcOpeningElement,32_DO_WB_binnendeur staal_zonder bovenlicht:DO_1000x2393_toiletdeur:31533415:1,"MULTIPOLYGON (((19.525691 52.575016, 19.525691 52.505016, 18.550691 52.505016, 18.550691 52.575016, 19.525691 52.575016)))"
IfcOpeningElement,31_WIN_WB_aluminium kozijn_met middenstijl:WIN_Ae.012_1855x2810_rood:30934933:1,"MULTIPOLYGON (((15.152191 55.967516, 15.366191 55.967516, 15.366191 54.142516, 15.152191 54.142516, 15.152191 55.967516)))"
IfcOpeningElement,32_DO_WB_binnendeur staal:DO_800x3130_meterkast:30980570:1,"MULTIPOLYGON (((26.526191 47.579516, 26.596191 47.579516, 26.596191 46.804516, 26.526191 46.804516, 26.526191 47.579516)))"
IfcOpeningElement,32_DO_WB_binnendeur staal:DO_1000x3130_berging/techniek deur:30849149:1,"MULTIPOLYGON (((20.833691 52.575016, 20.833691 52.505016, 19.858691 52.505016, 19.858691 52.575016, 20.833691 52.575016)))"
IfcOpeningElement,32_DO_WB_binnendeur staal:DO_1000x3130_berging/techniek deur:30849168:1,"MULTIPOLYGON (((25.628691 53.257516, 25.628691 53.187516, 24.653691 53.187516, 24.653691 53.257516, 25.628691 53.257516)))"
IfcOpeningElement,32_DO_WB_profielstalen enkele deur met zijlicht links:pui liftruimte 1500X2600:30849042:1,"MULTIPOLYGON (((40.926191 54.427501, 41.026191 54.427501, 41.026191 52.927501, 40.926191 52.927501, 40.926191 54.427501)))"
IfcOpeningElement,32_DO_WB_binnendeur staal:DO_1000x3130_badkamerdeur:30241369:1,"MULTIPOLYGON (((20.956191 49.955016, 20.856191 49.955016, 20.856191 50.930016, 20.956191 50.930016, 20.956191 49.955016)))"
