type,name,geometry
IfcOpeningElement,32_DO_WB_kozijn staal binnen:Door_800x2400_meterkast:33553760:1,"MULTIPOLYGON (((37.551191 51.707501, 37.481191 51.707501, 37.481191 52.527501, 37.551191 52.527501, 37.551191 51.707501)))"
IfcOpeningElement,32_DO_WB_kozijn staal binnen1:Door_800x2400_meterkast:33564761:1,"MULTIPOLYGON (((18.311691 50.332516, 18.311691 50.262516, 17.511691 50.262516, 17.511691 50.332516, 18.311691 50.332516)))"
IfcOpeningElement,32_DO_WB_kozijn staal binnen1:Door_750x2400_berging:33564762:1,"MULTIPOLYGON (((17.421691 50.332516, 17.421691 50.262516, 16.671691 50.262516, 16.671691 50.332516, 17.421691 50.332516)))"
IfcOpeningElement,32_DO_WB_binnendeur staal:DO_1000x2630_toiletdeur:33553739:1,"MULTIPOLYGON (((35.501191 52.760016, 35.601191 52.760016, 35.601191 51.785016, 35.501191 51.785016, 35.501191 52.760016)))"
IfcOpeningElement,32_DO_WB_binnendeur staal:DO_1000x2630_woningbinnendeur:33553741:1,"MULTIPOLYGON (((37.278691 49.167516, 37.278691 49.067516, 36.303691 49.067516, 36.303691 49.167516, 37.278691 49.167516)))"
IfcOpeningElement,32_DO_WB_binnendeur staal:DO_1000x2630_badkamerdeur:33553753:1,"MULTIPOLYGON (((35.501191 51.585016, 35.601191 51.585016, 35.601191 50.610016, 35.501191 50.610016, 35.501191 51.585016)))"
IfcOpeningElement,32_DO_WB_binnendeur staal:DO_950x2630_berging/techniek deur:33553732:1,"MULTIPOLYGON (((38.958691 51.707501, 38.958691 51.637501, 38.033691 51.637501, 38.033691 51.707501, 38.958691 51.707501)))"
IfcOpeningElement,32_DO_WB_binnendeur staal:DO_1000x2630_woningbinnendeur:33553736:1,"MULTIPOLYGON (((38.548691 50.587516, 38.548691 50.517516, 37.573691 50.517516, 37.573691 50.587516, 38.548691 50.587516)))"
IfcOpeningElement,32_DO_WB_binnendeur staal:DO_1000x2630_berging/techniek deur:33553735:1,"MULTIPOLYGON (((39.071191 50.610016, 39.001191 50.610016, 39.001191 51.585016, 39.071191 51.585016, 39.071191 50.610016)))"
IfcOpeningElement,32_DO_WB_binnendeur staal:DO_1000x2630_woningbinnendeur:32896449:1,"MULTIPOLYGON (((19.568691 57.530016, 19.568691 57.600016, 20.543691 57.600016, 20.543691 57.530016, 19.568691 57.530016)))"
IfcOpeningElement,32_DO_WB_binnendeur staal:DO_800x2630_meterkast:32894476:1,"MULTIPOLYGON (((22.311191 56.482516, 22.241191 56.482516, 22.241191 57.257516, 22.311191 57.257516, 22.311191 56.482516)))"
IfcOpeningElement,32_DO_WB_binnendeur staal_zonder bovenlicht:DO_1000x2400_badkamerdeur:32894383:1,"MULTIPOLYGON (((20.118691 55.580016, 20.218691 55.580016, 20.218691 54.605016, 20.118691 54.605016, 20.118691 55.580016)))"
IfcOpeningElement,32_DO_WB_binnendeur staal:DO_1000x2630_berging/techniek deur:32896057:1,"MULTIPOLYGON (((17.503691 56.410016, 17.503691 56.480016, 18.478691 56.480016, 18.478691 56.410016, 17.503691 56.410016)))"
IfcOpeningElement,32_DO_WB_binnendeur staal:DO_1000x2630_woningbinnendeur:32896015:1,"MULTIPOLYGON (((19.501191 56.510016, 19.431191 56.510016, 19.431191 57.485016, 19.501191 57.485016, 19.501191 56.510016)))"
IfcOpeningElement,32_DO_WB_binnendeur staal_zonder bovenlicht:DO_800x2400_berging/techniek deur:32894368:1,"MULTIPOLYGON (((21.726191 55.465016, 21.656191 55.465016, 21.656191 56.240016, 21.726191 56.240016, 21.726191 55.465016)))"
IfcOpeningElement,32_DO_WB_binnendeur staal_zonder bovenlicht:DO_800x2400_berging/techniek deur:32894405:1,"MULTIPOLYGON (((21.726191 54.645016, 21.656191 54.645016, 21.656191 55.420016, 21.726191 55.420016, 21.726191 54.645016)))"
IfcOpeningElement,32_DO_WB_binnendeur staal:DO_1000x2630_woningbinnendeur:32369066:1,"MULTIPOLYGON (((20.543691 49.825016, 20.543691 49.755016, 19.568691 49.755016, 19.568691 49.825016, 20.543691 49.825016)))"
IfcOpeningElement,32_DO_WB_binnendeur staal:DO_1000x2630_woningbinnendeur:32369068:1,"MULTIPOLYGON (((19.501191 49.877516, 19.431191 49.877516, 19.431191 50.852516, 19.501191 50.852516, 19.501191 49.877516)))"
IfcOpeningElement,32_DO_WB_binnendeur staal:DO_1000x2630_berging/techniek deur:32369069:1,"MULTIPOLYGON (((18.478691 50.945016, 18.478691 50.875016, 17.503691 50.875016, 17.503691 50.945016, 18.478691 50.945016)))"
IfcOpeningElement,32_DO_WB_binnendeur staal:DO_800x2630_meterkast:32369155:1,"MULTIPOLYGON (((22.311191 50.097516, 22.241191 50.097516, 22.241191 50.872516, 22.311191 50.872516, 22.311191 50.097516)))"
IfcOpeningElement,32_DO_WB_binnendeur staal_zonder bovenlicht:DO_800x2400_berging/techniek deur:32369043:1,"MULTIPOLYGON (((21.726191 51.115016, 21.656191 51.115016, 21.656191 51.890016, 21.726191 51.890016, 21.726191 51.115016)))"
IfcOpeningElement,32_DO_WB_binnendeur staal_zonder bovenlicht:DO_800x2400_berging/techniek deur:32369083:1,"MULTIPOLYGON (((21.726191 51.935016, 21.656191 51.935016, 21.656191 52.710016, 21.726191 52.710016, 21.726191 51.935016)))"
IfcOpeningElement,32_DO_WB_binnendeur staal_zonder bovenlicht:DO_1000x2400_badkamerdeur:32369058:1,"MULTIPOLYGON (((20.118691 52.750016, 20.218691 52.750016, 20.218691 51.775016, 20.118691 51.775016, 20.118691 52.750016)))"
IfcOpeningElement,32_DO_WB_binnendeur staal:DO_1000x2630_woningbinnendeur:32367019:1,"MULTIPOLYGON (((46.223691 57.752516, 46.223691 57.822516, 47.198691 57.822516, 47.198691 57.752516, 46.223691 57.752516)))"
IfcOpeningElement,32_DO_WB_binnendeur staal:DO_1000x2630_berging/techniek deur:32367020:1,"MULTIPOLYGON (((46.131191 58.875016, 46.201191 58.875016, 46.201191 57.900016, 46.131191 57.900016, 46.131191 58.875016)))"
