type,name,geometry
IfcOpeningElement,32_DO_WB_binnen kozijn staal:DO_1000x3120_woningbinnendeur:38105598:1,"MULTIPOLYGON (((81.751191 80.585016, 81.821191 80.585016, 81.821191 79.610016, 81.751191 79.610016, 81.751191 80.585016)))"
IfcOpeningElement,32_DO_WB_binnen kozijn staal:DO_800x3120_berging/techniek deur:38105550:1,"MULTIPOLYGON (((80.618691 80.727516, 80.618691 80.657516, 79.843691 80.657516, 79.843691 80.727516, 80.618691 80.727516)))"
IfcOpeningElement,32_DO_WB_binnen kozijn staal:DO_800x3120_berging/techniek deur:38105543:1,"MULTIPOLYGON (((80.938691 79.057516, 80.938691 79.127516, 81.713691 79.127516, 81.713691 79.057516, 80.938691 79.057516)))"
IfcOpeningElement,32_DO_WB_binnen kozijn staal:DO_1000x3120_toiletdeur:38105600:1,"MULTIPOLYGON (((79.843691 79.057516, 79.843691 79.127516, 80.818691 79.127516, 80.818691 79.057516, 79.843691 79.057516)))"
IfcOpeningElement,32_DO_WB_binnen kozijn staal:DO_1000x3120_badkamerdeur:38105592:1,"MULTIPOLYGON (((82.966191 83.292516, 83.066191 83.292516, 83.066191 82.317516, 82.966191 82.317516, 82.966191 83.292516)))"
IfcOpeningElement,32_DO_WB_binnen kozijn staal:DO_1000x3120_berging/techniek deur:38105544:1,"MULTIPOLYGON (((82.868691 80.727516, 82.868691 80.657516, 81.893691 80.657516, 81.893691 80.727516, 82.868691 80.727516)))"
IfcOpeningElement,32_DO_WB_binnen kozijn staal:DO_800x3120_meterkast:38105549:1,"MULTIPOLYGON (((81.713691 80.727516, 81.713691 80.657516, 80.938691 80.657516, 80.938691 80.727516, 81.713691 80.727516)))"
IfcOpeningElement,32_DO_WB_binnen kozijn staal:DO_800x3120_berging/techniek deur:34647019:1,"MULTIPOLYGON (((74.661191 84.705016, 74.591191 84.705016, 74.591191 85.480016, 74.661191 85.480016, 74.661191 84.705016)))"
IfcOpeningElement,32_DO_WB_binnen kozijn staal:DO_750x3120_berging/techniek deur:34647020:1,"MULTIPOLYGON (((74.661191 83.600016, 74.591191 83.600016, 74.591191 84.325016, 74.661191 84.325016, 74.661191 83.600016)))"
IfcOpeningElement,32_DO_WB_binnen kozijn staal:DO_800x3120_berging/techniek deur:34646608:1,"MULTIPOLYGON (((76.911191 85.480016, 76.981191 85.480016, 76.981191 84.705016, 76.911191 84.705016, 76.911191 85.480016)))"
IfcOpeningElement,32_DO_WB_binnen kozijn staal:DO_750x3120_berging/techniek deur:34646609:1,"MULTIPOLYGON (((76.911191 84.325016, 76.981191 84.325016, 76.981191 83.600016, 76.911191 83.600016, 76.911191 84.325016)))"
IfcOpeningElement,Basic Wall:22_WA_Hout_120mm:34259742,"MULTIPOLYGON (((67.321191 92.295516, 67.321191 92.142516, 69.261191 92.142516, 69.261191 92.295516, 67.321191 92.295516)))"
IfcOpeningElement,Basic Wall:22_WA_Hout_120mm:34259790,"MULTIPOLYGON (((64.571191 92.295516, 64.571191 92.142516, 66.401191 92.142516, 66.401191 92.295516, 64.571191 92.295516)))"
IfcOpeningElement,Basic Wall:22_WA_Hout_120mm:34259624,"MULTIPOLYGON (((73.271191 92.295516, 73.271191 92.142516, 75.211191 92.142516, 75.211191 92.295516, 73.271191 92.295516)))"
IfcOpeningElement,Basic Wall:22_WA_Hout_120mm:34259687,"MULTIPOLYGON (((70.411191 92.295516, 70.411191 92.142516, 72.351191 92.142516, 72.351191 92.295516, 70.411191 92.295516)))"
IfcOpeningElement,Basic Wall:22_WA_Hout_120mm:34259506,"MULTIPOLYGON (((79.221191 92.295516, 79.221191 92.142516, 81.161191 92.142516, 81.161191 92.295516, 79.221191 92.295516)))"
IfcOpeningElement,Basic Wall:22_WA_Hout_120mm:34259566,"MULTIPOLYGON (((76.361191 92.295516, 76.361191 92.142516, 78.301191 92.142516, 78.301191 92.295516, 76.361191 92.295516)))"
IfcOpeningElement,Basic Wall:22_WA_Hout_120mm:34259397,"MULTIPOLYGON (((85.171191 92.295516, 85.171191 92.142516, 87.001191 92.142516, 87.001191 92.295516, 85.171191 92.295516)))"
IfcOpeningElement,Basic Wall:22_WA_Hout_120mm:34259451,"MULTIPOLYGON (((82.311191 92.295516, 82.311191 92.142516, 84.251191 92.142516, 84.251191 92.295516, 82.311191 92.295516)))"
IfcOpeningElement,Basic Wall:22_WA_Hout_120mm:33890688,"MULTIPOLYGON (((63.733191 72.127516, 63.886191 72.127516, 63.886191 74.067516, 63.733191 74.067516, 63.733191 72.127516)))"
IfcOpeningElement,Basic Wall:22_WA_Hout_120mm:33888351,"MULTIPOLYGON (((87.839191 80.017516, 87.686191 80.017516, 87.686191 78.077516, 87.839191 78.077516, 87.839191 80.017516)))"
IfcOpeningElement,Basic Wall:22_WA_Hout_120mm:33889988,"MULTIPOLYGON (((87.839191 74.067516, 87.686191 74.067516, 87.686191 72.127516, 87.839191 72.127516, 87.839191 74.067516)))"
IfcOpeningElement,32_DO_WB_binnen kozijn staal:DO_800x3120_meterkast:33551133:1,"MULTIPOLYGON (((78.476191 84.705016, 78.406191 84.705016, 78.406191 85.480016, 78.476191 85.480016, 78.476191 84.705016)))"
IfcOpeningElement,32_DO_WB_binnen kozijn staal:DO_1000x3120_woningbinnendeur:33551135:1,"MULTIPOLYGON (((77.358691 85.517516, 77.358691 85.587516, 78.333691 85.587516, 78.333691 85.517516, 77.358691 85.517516)))"
IfcOpeningElement,32_DO_WB_binnen kozijn staal:DO_1000x3120_berging/techniek deur:33551131:1,"MULTIPOLYGON (((79.011191 85.660016, 78.941191 85.660016, 78.941191 86.635016, 79.011191 86.635016, 79.011191 85.660016)))"
IfcOpeningElement,32_DO_WB_binnen kozijn staal:DO_1000x3120_woningbinnendeur:33551064:1,"MULTIPOLYGON (((78.941191 89.275016, 79.011191 89.275016, 79.011191 88.300016, 78.941191 88.300016, 78.941191 89.275016)))"
IfcOpeningElement,32_DO_WB_binnen kozijn staal:DO_1000x3120_badkamerdeur:33551063:1,"MULTIPOLYGON (((80.613691 86.952516, 80.613691 87.052516, 81.588691 87.052516, 81.588691 86.952516, 80.613691 86.952516)))"
IfcOpeningElement,32_DO_WB_binnen kozijn staal:DO_1000x3120_toiletdeur:33551065:1,"MULTIPOLYGON (((78.476191 83.600016, 78.406191 83.600016, 78.406191 84.575016, 78.476191 84.575016, 78.476191 83.600016)))"
IfcOpeningElement,Basic Wall:22_WA_Hout_120mm:33340179,"MULTIPOLYGON (((63.733191 78.077516, 63.886191 78.077516, 63.886191 80.017516, 63.733191 80.017516, 63.733191 78.077516)))"
IfcOpeningElement,32_DO_WB_houten woningvoordeur_metalstud:Door_1064x2410_woningentreedeur_B30:33151273:1,"MULTIPOLYGON (((79.666191 75.443516, 79.821191 75.443516, 79.821191 74.397516, 79.666191 74.397516, 79.666191 75.443516)))"
IfcOpeningElement,32_DO_WB_binnen kozijn staal:DO_800x3120_meterkast:33123649:1,"MULTIPOLYGON (((67.533691 83.967516, 67.533691 84.037516, 68.308691 84.037516, 68.308691 83.967516, 67.533691 83.967516)))"
IfcOpeningElement,32_DO_WB_binnen kozijn staal:DO_1000x3120_toiletdeur:33123622:1,"MULTIPOLYGON (((67.976191 85.307516, 67.976191 85.237516, 67.001191 85.237516, 67.001191 85.307516, 67.976191 85.307516)))"
