type,name,geometry
IfcOpeningElement,32_DO_WB_binnen kozijn staal:DO_1000x3120_badkamerdeur:38219290:1,"MULTIPOLYGON (((68.638691 81.957517, 68.638691 81.857517, 67.663691 81.857517, 67.663691 81.957517, 68.638691 81.957517)))"
IfcOpeningElement,32_DO_WB_binnen kozijn staal:DO_1000x3120_woningbinnendeur:38219291:1,"MULTIPOLYGON (((69.821191 79.610016, 69.751191 79.610016, 69.751191 80.585016, 69.821191 80.585016, 69.821191 79.610016)))"
IfcOpeningElement,32_DO_WB_binnen kozijn staal:DO_800x3120_berging/techniek deur:38219244:1,"MULTIPOLYGON (((71.728691 80.727516, 71.728691 80.657516, 70.953691 80.657516, 70.953691 80.727516, 71.728691 80.727516)))"
IfcOpeningElement,32_DO_WB_binnen kozijn staal:DO_800x3120_meterkast:38219245:1,"MULTIPOLYGON (((70.633691 80.727516, 70.633691 80.657516, 69.858691 80.657516, 69.858691 80.727516, 70.633691 80.727516)))"
IfcOpeningElement,32_DO_WB_binnen kozijn staal:DO_1000x3120_berging/techniek deur:38219247:1,"MULTIPOLYGON (((69.728691 80.727516, 69.728691 80.657516, 68.753691 80.657516, 68.753691 80.727516, 69.728691 80.727516)))"
IfcOpeningElement,32_DO_WB_binnen kozijn staal:DO_750x3120_berging/techniek deur:38218594:1,"MULTIPOLYGON (((74.661191 70.680016, 74.591191 70.680016, 74.591191 71.405016, 74.661191 71.405016, 74.661191 70.680016)))"
IfcOpeningElement,32_DO_WB_binnen kozijn staal:DO_1000x3120_toiletdeur:38218707:1,"MULTIPOLYGON (((71.081167 68.977516, 71.011167 68.977516, 71.011167 69.952516, 71.081167 69.952516, 71.081167 68.977516)))"
IfcOpeningElement,32_DO_WB_binnen kozijn staal:DO_800x3120_berging/techniek deur:38219246:1,"MULTIPOLYGON (((69.858691 79.057516, 69.858691 79.127516, 70.633691 79.127516, 70.633691 79.057516, 69.858691 79.057516)))"
IfcOpeningElement,32_DO_WB_binnen kozijn staal:DO_1000x3120_toiletdeur:38219299:1,"MULTIPOLYGON (((70.753691 79.057516, 70.753691 79.127516, 71.728691 79.127516, 71.728691 79.057516, 70.753691 79.057516)))"
IfcOpeningElement,32_DO_WB_binnen kozijn staal:DO_800x3120_meterkast:38218583:1,"MULTIPOLYGON (((73.096191 70.300016, 73.166191 70.300016, 73.166191 69.525016, 73.096191 69.525016, 73.096191 70.300016)))"
IfcOpeningElement,32_DO_WB_binnen kozijn staal:DO_1000x3120_woningbinnendeur:38218584:1,"MULTIPOLYGON (((74.493691 69.487516, 74.493691 69.417516, 73.518691 69.417516, 73.518691 69.487516, 74.493691 69.487516)))"
IfcOpeningElement,32_DO_WB_binnen kozijn staal:DO_800x3120_berging/techniek deur:38218593:1,"MULTIPOLYGON (((74.661191 69.525016, 74.591191 69.525016, 74.591191 70.300016, 74.661191 70.300016, 74.661191 69.525016)))"
IfcOpeningElement,32_DO_WB_binnen kozijn staal:DO_750x3120_berging/techniek deur:38218482:1,"MULTIPOLYGON (((68.133691 69.697516, 68.133691 69.767516, 68.858691 69.767516, 68.858691 69.697516, 68.133691 69.697516)))"
IfcOpeningElement,32_DO_WB_binnen kozijn staal:DO_1000x3120_badkamerdeur:38218552:1,"MULTIPOLYGON (((73.396191 68.785016, 73.496191 68.785016, 73.496191 67.810016, 73.396191 67.810016, 73.396191 68.785016)))"
IfcOpeningElement,32_DO_WB_binnen kozijn staal:DO_1000x3120_toiletdeur:38218551:1,"MULTIPOLYGON (((73.096191 71.405016, 73.166191 71.405016, 73.166191 70.430016, 73.096191 70.430016, 73.096191 71.405016)))"
IfcOpeningElement,32_DO_WB_binnen kozijn staal:DO_1000x3120_woningbinnendeur:38218457:1,"MULTIPOLYGON (((67.958691 69.767516, 67.958691 69.697516, 66.983691 69.697516, 66.983691 69.767516, 67.958691 69.767516)))"
IfcOpeningElement,32_DO_WB_binnen kozijn staal:DO_1000x3120_badkamerdeur:38218456:1,"MULTIPOLYGON (((69.983691 68.842516, 69.983691 68.942516, 70.958691 68.942516, 70.958691 68.842516, 69.983691 68.842516)))"
IfcOpeningElement,32_DO_WB_binnen kozijn staal:DO_800x3120_berging/techniek deur:38218461:1,"MULTIPOLYGON (((68.913691 69.697516, 68.913691 69.767516, 69.688691 69.767516, 69.688691 69.697516, 68.913691 69.697516)))"
IfcOpeningElement,32_DO_WB_binnen kozijn staal:DO_1000x3120_woningbinnendeur:38218428:1,"MULTIPOLYGON (((66.891191 68.720016, 66.961191 68.720016, 66.961191 67.745016, 66.891191 67.745016, 66.891191 68.720016)))"
IfcOpeningElement,32_DO_WB_binnen kozijn staal:DO_800x3120_meterkast:38218449:1,"MULTIPOLYGON (((68.303691 71.037516, 68.303691 70.967516, 67.528691 70.967516, 67.528691 71.037516, 68.303691 71.037516)))"
IfcOpeningElement,32_DO_WB_binnen kozijn staal:DO_800x3120_berging/techniek deur:34647104:1,"MULTIPOLYGON (((76.911191 70.300016, 76.981191 70.300016, 76.981191 69.525016, 76.911191 69.525016, 76.911191 70.300016)))"
IfcOpeningElement,32_DO_WB_binnen kozijn staal:DO_750x3120_berging/techniek deur:34647105:1,"MULTIPOLYGON (((76.911191 71.405016, 76.981191 71.405016, 76.981191 70.680016, 76.911191 70.680016, 76.911191 71.405016)))"
IfcOpeningElement,32_DO_WB_binnen kozijn staal:DO_800x3120_berging/techniek deur:34646723:1,"MULTIPOLYGON (((74.661191 84.705016, 74.591191 84.705016, 74.591191 85.480016, 74.661191 85.480016, 74.661191 84.705016)))"
IfcOpeningElement,32_DO_WB_binnen kozijn staal:DO_750x3120_berging/techniek deur:34646724:1,"MULTIPOLYGON (((74.661191 83.600016, 74.591191 83.600016, 74.591191 84.325016, 74.661191 84.325016, 74.661191 83.600016)))"
IfcOpeningElement,32_DO_WB_binnen kozijn staal:DO_750x3120_berging/techniek deur:34646242:1,"MULTIPOLYGON (((76.911191 84.325016, 76.981191 84.325016, 76.981191 83.600016, 76.911191 83.600016, 76.911191 84.325016)))"
IfcOpeningElement,32_DO_WB_binnen kozijn staal:DO_800x3120_berging/techniek deur:34646241:1,"MULTIPOLYGON (((76.911191 85.480016, 76.981191 85.480016, 76.981191 84.705016, 76.911191 84.705016, 76.911191 85.480016)))"
IfcOpeningElement,32_DO_WB_binnen kozijn staal:DO_800x3120_meterkast:33771442:1,"MULTIPOLYGON (((78.476191 69.525016, 78.406191 69.525016, 78.406191 70.300016, 78.476191 70.300016, 78.476191 69.525016)))"
