type,name,geometry
IfcOpeningElement,32_DO_WB_binnen kozijn staal:DO_800x2620_berging/techniek deur:38232196:1,"MULTIPOLYGON (((74.661191 69.525016, 74.591191 69.525016, 74.591191 70.300016, 74.661191 70.300016, 74.661191 69.525016)))"
IfcOpeningElement,32_DO_WB_binnen kozijn staal:DO_750x2620_berging/techniek deur:38232197:1,"MULTIPOLYGON (((74.661191 70.680016, 74.591191 70.680016, 74.591191 71.405016, 74.661191 71.405016, 74.661191 70.680016)))"
IfcOpeningElement,32_DO_WB_binnen kozijn staal:DO_1000x2620_toiletdeur:38234973:1,"MULTIPOLYGON (((71.081167 68.977516, 71.011167 68.977516, 71.011167 69.952516, 71.081167 69.952516, 71.081167 68.977516)))"
IfcOpeningElement,32_DO_WB_binnen kozijn staal:DO_1000x2620_toiletdeur:38232156:1,"MULTIPOLYGON (((73.096191 71.405016, 73.166191 71.405016, 73.166191 70.430016, 73.096191 70.430016, 73.096191 71.405016)))"
IfcOpeningElement,32_DO_WB_binnen kozijn staal:DO_800x2620_meterkast:38232189:1,"MULTIPOLYGON (((73.096191 70.300016, 73.166191 70.300016, 73.166191 69.525016, 73.096191 69.525016, 73.096191 70.300016)))"
IfcOpeningElement,32_DO_WB_binnen kozijn staal:DO_1000x2620_woningbinnendeur:38232188:1,"MULTIPOLYGON (((74.493691 69.487516, 74.493691 69.417516, 73.518691 69.417516, 73.518691 69.487516, 74.493691 69.487516)))"
IfcOpeningElement,32_DO_WB_binnen kozijn staal:DO_1000x2620_badkamerdeur:38232157:1,"MULTIPOLYGON (((73.396191 68.785016, 73.496191 68.785016, 73.496191 67.810016, 73.396191 67.810016, 73.396191 68.785016)))"
IfcOpeningElement,32_DO_WB_binnen kozijn staal:DO_800x2620_berging/techniek deur:34644663:1,"MULTIPOLYGON (((76.911191 70.300016, 76.981191 70.300016, 76.981191 69.525016, 76.911191 69.525016, 76.911191 70.300016)))"
IfcOpeningElement,32_DO_WB_binnen kozijn staal:DO_750x2620_berging/techniek deur:34644664:1,"MULTIPOLYGON (((76.911191 71.405016, 76.981191 71.405016, 76.981191 70.680016, 76.911191 70.680016, 76.911191 71.405016)))"
IfcOpeningElement,32_DO_WB_binnen kozijn staal:DO_800x2620_berging/techniek deur:34642848:1,"MULTIPOLYGON (((74.661191 84.705016, 74.591191 84.705016, 74.591191 85.480016, 74.661191 85.480016, 74.661191 84.705016)))"
IfcOpeningElement,32_DO_WB_binnen kozijn staal:DO_750x2620_berging/techniek deur:34642849:1,"MULTIPOLYGON (((74.661191 83.600016, 74.591191 83.600016, 74.591191 84.325016, 74.661191 84.325016, 74.661191 83.600016)))"
IfcOpeningElement,32_DO_WB_binnen kozijn staal:DO_750x2620_berging/techniek deur:34641974:1,"MULTIPOLYGON (((76.911191 84.325016, 76.981191 84.325016, 76.981191 83.600016, 76.911191 83.600016, 76.911191 84.325016)))"
IfcOpeningElement,32_DO_WB_Houten deur_metalstud:Door_1018x2392_B60:34459193:1,"MULTIPOLYGON (((70.261191 83.170017, 70.361191 83.170017, 70.361191 82.170017, 70.261191 82.170017, 70.261191 83.170017)))"
IfcOpeningElement,32_DO_WB_binnen kozijn staal:DO_800x2620_berging/techniek deur:34641973:1,"MULTIPOLYGON (((76.911191 85.480016, 76.981191 85.480016, 76.981191 84.705016, 76.911191 84.705016, 76.911191 85.480016)))"
IfcOpeningElement,32_DO_WB_binnen kozijn staal:DO_1000x2620_woningbinnendeur:33543648:1,"MULTIPOLYGON (((78.333691 69.487516, 78.333691 69.417516, 77.358691 69.417516, 77.358691 69.487516, 78.333691 69.487516)))"
IfcOpeningElement,32_DO_WB_binnen kozijn staal:DO_800x2620_meterkast:33543619:1,"MULTIPOLYGON (((78.476191 69.525016, 78.406191 69.525016, 78.406191 70.300016, 78.476191 70.300016, 78.476191 69.525016)))"
