type,name,geometry
IfcOpeningElement,32_DO_WB_Houten deur_metalstud:Door_1018x2392_B00:38218637:1,"MULTIPOLYGON (((46.301191 92.740016, 46.176191 92.740016, 46.176191 93.740016, 46.301191 93.740016, 46.301191 92.740016)))"
IfcOpeningElement,32_DO_WB_Houten deur_metalstud:Door_1018x2392_B00:38218643:1,"MULTIPOLYGON (((45.161191 90.217516, 45.161191 90.342516, 46.161191 90.342516, 46.161191 90.217516, 45.161191 90.217516)))"
IfcOpeningElement,32_DO_WB_kozijn staal binnen:Door_970x2400_toilet kantoor:38218632:1,"MULTIPOLYGON (((47.276191 89.417516, 47.276191 89.487516, 48.246191 89.487516, 48.246191 89.417516, 47.276191 89.417516)))"
IfcOpeningElement,32_DO_WB_kozijn staal binnen:Door_970x2400_toilet kantoor:38218619:1,"MULTIPOLYGON (((50.326191 92.887516, 50.326191 92.817516, 49.356191 92.817516, 49.356191 92.887516, 50.326191 92.887516)))"
IfcOpeningElement,32_DO_WB_kozijn staal binnen:Door_970x2400_toilet kantoor:38218624:1,"MULTIPOLYGON (((49.286191 92.887516, 49.286191 92.817516, 48.316191 92.817516, 48.316191 92.887516, 49.286191 92.887516)))"
IfcOpeningElement,32_DO_WB_Houten deur_metalstud:Door_1018x2392_B00_zelfsluitend:38218502:1,"MULTIPOLYGON (((50.326191 92.452516, 50.451191 92.452516, 50.451191 91.452516, 50.326191 91.452516, 50.326191 92.452516)))"
IfcOpeningElement,32_DO_WB_kozijn staal binnen:Door_970x2400_toilet kantoor:38218628:1,"MULTIPOLYGON (((49.356191 89.417516, 49.356191 89.487516, 50.326191 89.487516, 50.326191 89.417516, 49.356191 89.417516)))"
IfcOpeningElement,32_DO_WB_kozijn staal binnen:Door_970x2400_toilet kantoor:38218630:1,"MULTIPOLYGON (((48.316191 89.417516, 48.316191 89.487516, 49.286191 89.487516, 49.286191 89.417516, 48.316191 89.417516)))"
IfcOpeningElement,32_DO_WB_Houten deur_metalstud:Door_1018x2392_B00_zelfsluitend:38218500:1,"MULTIPOLYGON (((50.326191 90.837516, 50.451191 90.837516, 50.451191 89.837516, 50.326191 89.837516, 50.326191 90.837516)))"
IfcOpeningElement,32_DO_WB_Houten deur_metalstud:Door_1018x2392_B00:37105024:1,"MULTIPOLYGON (((13.446191 84.447516, 13.321191 84.447516, 13.321191 85.447516, 13.446191 85.447516, 13.446191 84.447516)))"
