type,name,geometry
IfcOpeningElement,32_DO_WB_Houten deur_metalstud:Door_1018x2392_B30:36830488:1,"MULTIPOLYGON (((23.626191 88.202516, 23.626191 88.302516, 24.626191 88.302516, 24.626191 88.202516, 23.626191 88.202516)))"
IfcOpeningElement,31_WIN_WB_raam_A2_vast:A1_Entree_Mezzanine_L00-A_1725x3145:36139590:1,"MULTIPOLYGON (((18.341191 75.277516, 18.341191 75.377516, 20.086191 75.377516, 20.086191 75.277516, 18.341191 75.277516)))"
IfcOpeningElement,32_DO_WB_Houten deur_metalstud:Door_968x2392_B60_techniek:35117325:1,"MULTIPOLYGON (((20.847441 88.902516, 20.847441 88.982516, 21.797441 88.982516, 21.797441 88.902516, 20.847441 88.902516)))"
IfcOpeningElement,31_WIN_WB_raam_A2_vast:A1_Entree_Mezzanine_L00-A_1725x2235_B30:32866375:1,"MULTIPOLYGON (((18.341191 81.797516, 18.341191 81.867516, 20.086191 81.867516, 20.086191 81.797516, 18.341191 81.797516)))"
IfcOpeningElement,32_DO_WB_Houten deur_metalstud:Door_1018x2392_B30_thermisch:29530687:1,"MULTIPOLYGON (((22.848691 90.862516, 22.848691 90.662516, 21.848691 90.662516, 21.848691 90.862516, 22.848691 90.862516)))"
IfcOpeningElement,32_DO_WB_Houten deur_metalstud:Door_1018x2392_B30_thermisch:29523280:1,"MULTIPOLYGON (((25.626191 88.845016, 25.426191 88.845016, 25.426191 89.845016, 25.626191 89.845016, 25.626191 88.845016)))"
IfcOpeningElement,32_DO_WB_Houten deur_metalstud:Door_1018x2392_B60:31658980:1,"MULTIPOLYGON (((20.076191 88.982516, 20.076191 88.882516, 19.076191 88.882516, 19.076191 88.982516, 20.076191 88.982516)))"
IfcRailing,34_GM_RAI_stairs railing_cut:34_GM_RAI_stairs railing_cut:41036173,"MULTIPOLYGON (((21.576191 77.946152, 21.626191 77.946152, 21.626191 77.936152, 21.576191 77.936152, 21.576191 77.946152)), ((21.576191 77.846152, 21.626191 77.846152, 21.626191 77.836152, 21.576191 77.836152, 21.576191 77.846152)), ((21.576191 77.746152, 21.626191 77.746152, 21.626191 77.736152, 21.576191 77.736152, 21.576191 77.746152)), ((21.576191 77.646152, 21.626191 77.646152, 21.626191 77.636152, 21.576191 77.636152, 21.576191 77.646152)), ((21.576191 77.546152, 21.626191 77.546152, 21.626191 77.536152, 21.576191 77.536152, 21.576191 77.546152)), ((21.576191 77.446152, 21.626191 77.446152, 21.626191 77.436152, 21.576191 77.436152, 21.576191 77.446152)), ((21.576191 77.346152, 21.626191 77.346152, 21.626191 77.336152, 21.576191 77.336152, 21.576191 77.346152)), ((21.576191 77.246152, 21.626191 77.246152, 21.626191 77.236152, 21.576191 77.236152, 21.576191 77.246152)), ((21.576191 77.146152, 21.626191 77.146152, 21.626191 77.136152, 21.576191 77.136152, 21.576191 77.146152)), ((21.576191 77.046152, 21.626191 77.046152, 21.626191 77.036152, 21.576191 77.036152, 21.576191 77.046152)), ((21.576191 76.946152, 21.626191 76.946152, 21.626191 76.938148, 21.626191 76.922571, 21.576191 76.922571, 21.576191 76.938148, 21.576191 76.946152)), ((21.576191 77.99407, 21.626191 77.99407, 21.626191 77.978493, 21.576191 77.978493, 21.576191 77.99407)))"
IfcRailing,34_GM_RAI_stairs railing_cut:34_GM_RAI_stairs railing_cut:41022879,"MULTIPOLYGON (((21.626191 76.67755, 21.576191 76.67755, 21.576191 76.68755, 21.626191 76.68755, 21.626191 76.67755)), ((21.626191 76.77755, 21.576191 76.77755, 21.576191 76.78755, 21.626191 76.78755, 21.626191 76.77755)), ((21.576191 76.87703, 21.626191 76.87703, 21.626191 76.861453, 21.576191 76.861453, 21.576191 76.87703)), ((21.626191 76.57755, 21.576191 76.57755, 21.576191 76.58755, 21.626191 76.58755, 21.626191 76.57755)))"
IfcRailing,34_RAI_TLB_stairs railing_no landing_ver top_h=1020mm:34_RAI_TLB_stairs railing_no landing_ver top_h=1020mm:37603789,"MULTIPOLYGON (((53.696191 89.352516, 53.756191 89.352516, 53.756191 89.342516, 53.696191 89.342516, 53.696191 89.352516)), ((53.696191 89.452516, 53.756191 89.452516, 53.756191 89.442516, 53.696191 89.442516, 53.696191 89.452516)), ((53.756191 89.242516, 53.696191 89.242516, 53.696191 89.252516, 53.756191 89.252516, 53.756191 89.242516)), ((53.696191 89.541878, 53.756191 89.541878, 53.756191 89.526301, 53.696191 89.526301, 53.696191 89.541878)))"
