type,name,geometry
IfcOpeningElement,Basic Wall:K_22_Beton_ihwg_400mm:11594481,"MULTIPOLYGON (((107.876 47.5, 110.924 47.5, 110.924 46.25, 107.876 46.25, 107.876 47.5)))"
IfcOpeningElement,Basic Wall:K_22_Beton_ihwg_400mm:11594481,"MULTIPOLYGON (((107.876 39.05, 110.924 39.05, 110.924 37.8, 107.876 37.8, 107.876 39.05)))"
IfcOpeningElement,Basic Wall:K_22_Beton_ihwg_400mm:11594477,"MULTIPOLYGON (((99.276 47.5, 102.324 47.5, 102.324 46.25, 99.276 46.25, 99.276 47.5)))"
IfcOpeningElement,Basic Wall:K_22_Beton_ihwg_400mm:11594477,"MULTIPOLYGON (((99.276 39.05, 102.324 39.05, 102.324 37.8, 99.276 37.8, 99.276 39.05)))"
IfcOpeningElement,K_32_Deur_enkel:DO.xxxx_meterkast_840x2370(700x2300)mm_70mm:11031304:1,"MULTIPOLYGON (((109.8 39.05, 109.8 39.12, 110.64 39.12, 110.64 39.05, 109.8 39.05)))"
IfcOpeningElement,K_32_Deur_enkel:DO.xxxx_990x2370(850x2300)mm_70mm:11031306:1,"MULTIPOLYGON (((111.645 39.05, 111.645 39.12, 112.635 39.12, 112.635 39.05, 111.645 39.05)))"
IfcOpeningElement,K_32_Deur_enkel:DO.xxxx_990x2370(850x2300)mm_70mm:10367547:1,"MULTIPOLYGON (((108.4 36.655, 108.47 36.655, 108.47 35.665, 108.4 35.665, 108.4 36.655)))"
IfcOpeningElement,K_32_Deur_enkel:DO.xxxx_990x2370(850x2300)mm_70mm:10367579:1,"MULTIPOLYGON (((101.8 48.645, 101.73 48.645, 101.73 49.635, 101.8 49.635, 101.8 48.645)))"
IfcOpeningElement,K_32_Deur_enkel:DO.xxxx_990x2370(850x2300)mm_70mm:10367615:1,"MULTIPOLYGON (((108.4 49.635, 108.47 49.635, 108.47 48.645, 108.4 48.645, 108.4 49.635)))"
IfcOpeningElement,K_32_Deur_enkel:DO.xxxx_990x2370(850x2300)mm_70mm:10367367:1,"MULTIPOLYGON (((93.63 42.8, 93.63 42.73, 92.64 42.73, 92.64 42.8, 93.63 42.8)))"
IfcOpeningElement,K_32_Deur_enkel:DO.xxxx_990x2370(850x2300)mm_70mm:10367370:1,"MULTIPOLYGON (((98.6 45.575, 98.67 45.575, 98.67 44.585, 98.6 44.585, 98.6 45.575)))"
IfcOpeningElement,K_32_Deur_enkel:DO.xxxx_990x2370(850x2300)mm_70mm:10367513:1,"MULTIPOLYGON (((101.8 35.665, 101.73 35.665, 101.73 36.655, 101.8 36.655, 101.8 35.665)))"
IfcOpeningElement,K_32_Deur_enkel:DO.xxxx_990x2370(850x2300)mm_70mm:10367327:1,"MULTIPOLYGON (((114.37 35.69, 114.3 35.69, 114.3 36.68, 114.37 36.68, 114.37 35.69)))"
IfcOpeningElement,K_32_Deur_enkel:DO.xxxx_990x2370(850x2300)mm_70mm:10367361:1,"MULTIPOLYGON (((114.37 34.22, 114.3 34.22, 114.3 35.21, 114.37 35.21, 114.37 34.22)))"
IfcOpeningElement,K_32_Deur_enkel:DO.xxxx_990x2370(850x2300)mm_70mm:10367364:1,"MULTIPOLYGON (((113.24 32.45, 113.24 32.52, 114.23 32.52, 114.23 32.45, 113.24 32.45)))"
IfcOpeningElement,K_32_Deur_enkel:DO.xxxx_990x2370(850x2300)mm_70mm:10367109:1,"MULTIPOLYGON (((94.125 36.68, 94.195 36.68, 94.195 35.69, 94.125 35.69, 94.125 36.68)))"
IfcOpeningElement,K_32_Deur_enkel:DO.xxxx_990x2370(850x2300)mm_70mm:10367276:1,"MULTIPOLYGON (((95.83 35.21, 95.9 35.21, 95.9 34.22, 95.83 34.22, 95.83 35.21)))"
IfcOpeningElement,K_32_Deur_enkel:DO.xxxx_990x2370(850x2300)mm_70mm:10367279:1,"MULTIPOLYGON (((95.97 32.45, 95.97 32.52, 96.96 32.52, 96.96 32.45, 95.97 32.45)))"
IfcOpeningElement,K_32_Deur_enkel:DO.xxxx_meterkast_840x2370(700x2300)mm_70mm:10367105:1,"MULTIPOLYGON (((97.08 36.75, 97.08 36.82, 97.92 36.82, 97.92 36.75, 97.08 36.75)))"
IfcOpeningElement,K_32_Deur_enkel:DO.xxxx_990x2370(850x2300)mm_70mm:10367111:1,"MULTIPOLYGON (((95.31 36.75, 95.31 36.82, 96.3 36.82, 96.3 36.75, 95.31 36.75)))"
IfcOpeningElement,K_32_Deur_enkel:DO.xxxx_990x2370(850x2300)mm_70mm:10367113:1,"MULTIPOLYGON (((98.015 36.75, 98.015 36.82, 99.005 36.82, 99.005 36.75, 98.015 36.75)))"
IfcOpeningElement,K_32_Deur_enkel:DO.xxxx_990x2370(850x2300)mm_70mm:10367141:1,"MULTIPOLYGON (((94.195 36.75, 94.195 36.82, 95.185 36.82, 95.185 36.75, 94.195 36.75)))"
IfcOpeningElement,K_32_Deur_enkel:DO.xxxx_990x2370(850x2300)mm_70mm:10367048:1,"MULTIPOLYGON (((100.48 32.045, 100.55 32.045, 100.55 31.055, 100.48 31.055, 100.48 32.045)))"
IfcOpeningElement,K_32_Deur_enkel:DO.xxxx_990x2370(850x2300)mm_70mm:10367051:1,"MULTIPOLYGON (((101.855 35.25, 101.855 35.32, 102.845 35.32, 102.845 35.25, 101.855 35.25)))"
IfcOpeningElement,K_32_Deur_enkel:DO.xxxx_990x2370(850x2300)mm_70mm:10367055:1,"MULTIPOLYGON (((114.315 41.26, 114.315 41.19, 113.325 41.19, 113.325 41.26, 114.315 41.26)))"
