type,name,geometry
IfcWall,Basic Wall:K_22_Cellenbeton_100mm:11422628,"MULTIPOLYGON (((113 52.75, 112.1 52.75, 112.1 52.85, 113 52.85, 113 52.75)))"
IfcWall,Basic Wall:K_22_Cellenbeton_100mm:11422629,"MULTIPOLYGON (((113 54.15, 113 52.85, 112.9 52.85, 112.9 54.15, 113 54.15)))"
IfcWall,Basic Wall:K_22_Cellenbeton_100mm:11422626,"MULTIPOLYGON (((112 54.15, 112.9 54.15, 112.9 54.05, 112 54.05, 112 54.15)))"
IfcWall,Basic Wall:K_22_Cellenbeton_100mm:11422627,"MULTIPOLYGON (((112 52.75, 112 54.05, 112.1 54.05, 112.1 52.75, 112 52.75)))"
IfcBuildingElementProxy,K_00_Clash object_Box:Placement zone:11099409,"MULTIPOLYGON (((109.4 41.6, 106.6 41.6, 106.6 43.7, 109.4 43.7, 109.4 41.6)))"
IfcBuildingElementProxy,K_00_Clash object_Box:Placement zone:11099390,"MULTIPOLYGON (((109.4 39.35, 106.6 39.35, 106.6 41.45, 109.4 41.45, 109.4 39.35)))"
IfcBuildingElementProxy,K_00_Clash object_Box:Placement zone:11099299,"MULTIPOLYGON (((106.6 43.85, 106.6 45.95, 109.4 45.95, 109.4 43.85, 106.6 43.85)))"
IfcBuildingElementProxy,K_00_Clash object_Box:Placement zone:11093318,"MULTIPOLYGON (((112.3 47.2, 114.9 47.2, 114.9 45.05, 112.3 45.05, 112.3 47.2)))"
IfcBuildingElementProxy,K_00_Clash object_Box:Placement zone:11093303,"MULTIPOLYGON (((114.9 44.8, 114.9 42.65, 112.3 42.65, 112.3 44.8, 114.9 44.8)))"
IfcWall,Basic Wall:K_22_Cellenbeton_100mm:11032866,"MULTIPOLYGON (((112.05 48.7, 112.05 49.65, 112.15 49.65, 112.15 48.7, 112.05 48.7)))"
IfcWall,Basic Wall:K_22_Cellenbeton_100mm:11032865,"MULTIPOLYGON (((113.25 48.6, 112.05 48.6, 112.05 48.7, 113.25 48.7, 113.25 48.6)))"
IfcWall,Basic Wall:K_22_Kalkzandsteen_150mm:11032862,"MULTIPOLYGON (((113.4 49.65, 113.25 49.65, 113.25 47.45, 113.4 47.45, 113.4 49.65)))"
IfcWall,Basic Wall:K_22_Metalstud_2.50.2_100mm:11002152,"MULTIPOLYGON (((103.625 47.525, 103.675 47.525, 103.675 47.5125, 103.6875 47.5125, 103.6875 47.5, 103.6875 46.25, 103.675 46.25, 103.625 46.25, 103.625 47.525, 103.625 47.575, 103.6125 47.575, 103.6125 46.25, 103.6 46.25, 103.6 47.5875, 103.6125 47.5875, 103.625 47.525)), ((103.6875 47.5, 103.7 47.5, 103.7 46.25, 103.6875 47.5)))"
IfcSlab,Precast Stair:Stair:10937918 Landing 1,"MULTIPOLYGON (((103.425 44.74, 103.425 45.975, 100.825 45.975, 100.825 44.52, 102.025 44.52, 102.025 44.875, 102.225 44.875, 102.225 44.74, 103.425 44.74)))"
IfcStairFlight,Precast Stair:Stair:10937918 Run 2,"MULTIPOLYGON (((100.825 44.3, 100.825 44.142081, 102.025 44.142081, 102.025 44.3, 102.025 44.41097, 102.025 44.52, 100.825 44.52, 100.825 44.41097, 100.825 44.3)))"
IfcStairFlight,Precast Stair:Stair:10937918 Run 1,"MULTIPOLYGON (((102.225 44.62903, 102.225 44.52, 103.425 44.52, 103.425 44.62903, 103.425 44.74, 102.225 44.74, 102.225 44.62903)))"
IfcStairFlight,Precast Stair:Stair:10937886 Run 2,"MULTIPOLYGON (((103.425 41, 103.425 41.157919, 102.225 41.157919, 102.225 41, 102.225 40.88903, 102.225 40.78, 103.425 40.78, 103.425 40.88903, 103.425 41)))"
IfcSlab,Precast Stair:Stair:10937886 Landing 1,"MULTIPOLYGON (((100.825 40.56, 100.825 39.325, 103.425 39.325, 103.425 40.78, 102.225 40.78, 102.225 40.425, 102.025 40.425, 102.025 40.56, 100.825 40.56)))"
IfcStairFlight,Precast Stair:Stair:10937886 Run 1,"MULTIPOLYGON (((102.025 40.67097, 102.025 40.78, 100.825 40.78, 100.825 40.67097, 100.825 40.56, 102.025 40.56, 102.025 40.67097)))"
IfcWall,Basic Wall:K_22_Beton_prefab_250mm:10276475,"MULTIPOLYGON (((114.9 44.8, 112.3 44.8, 112.3 45.05, 114.9 45.05, 114.9 44.8)))"
IfcCovering,Basic Wall:K_21_Generiek_300mm:11408214,"MULTIPOLYGON (((89.9 53, 90.2 53, 90.2 51.2, 89.9 51.2, 89.9 53)))"
IfcCovering,Basic Wall:K_21_Generiek_300mm:11408216,"MULTIPOLYGON (((89.9 55.7, 90.2 55.7, 90.2 53.9, 89.9 53.9, 89.9 55.7)))"
IfcCovering,Basic Wall:K_21_Generiek_300mm:11407982,"MULTIPOLYGON (((89.9 57.85, 90.2 57.85, 90.2 57.55, 90.2 55.7, 89.9 55.7, 89.9 57.85)))"
IfcCovering,Basic Wall:K_21_Generiek_300mm:11408208,"MULTIPOLYGON (((89.9 45.8, 90.2 45.8, 90.2 44, 89.9 44, 89.9 45.8)))"
IfcCovering,Basic Wall:K_21_Generiek_300mm:11408210,"MULTIPOLYGON (((89.9 48.5, 90.2 48.5, 90.2 46.7, 89.9 46.7, 89.9 48.5)))"
